,Sentences,Title,Harry Potter
1539, harry sat down next to the window where half hidden he could watch the red haired family on the platform and hear what they were saying ,HP1,True
1540, their mother had just taken out her handkerchief ,HP1,True
1541, ron youve got something on your nose ,HP1,True
1542, the youngest boy tried to jerk out of the way but she grabbed him and began rubbing the end of hi nose ,HP1,True
1543, aaah ha ickle ronnie got somefink on hi nosie ,HP1,True
1544, said one of the twin ,HP1,True
1545, the oldest boy came striding into sight ,HP1,True
1546, he had already changed into hi billowing black hogwart robe and harry noticed a shiny red and gold badge on hi chest with the letter p on it ,HP1,True
1547, cant stay long mother he said ,HP1,True
1548, im up front the prefect have got two compartment to themselve oh are you a prefect percy ,HP1,True
1549, said one of the twin with an air of great surprise ,HP1,True
1550, you should have said something we had no idea ,HP1,True
1551, hang on i think i remember him saying something about it said the other twin ,HP1,True
1552, once or twice a minute all summer oh shut up said percy the prefect ,HP1,True
1553, how come percy get new robe anyway ,HP1,True
1554, said one of the twin ,HP1,True
1555, because he a prefect said their mother fondly ,HP1,True
1556, all right dear well have a good term send me an owl when you get there ,HP1,True
1557, she kissed percy on the cheek and he left ,HP1,True
1558, then she turned to the twin ,HP1,True
1559, now you two thi year you behave yourselve ,HP1,True
1560, if i get one more owl telling me youve youve blown up a toilet or blown up a toilet ,HP1,True
1561, weve never blown up a toilet ,HP1,True
1562, great idea though thank mom ,HP1,True
1563, dont worry ickle ronniekin i safe with u ,HP1,True
1564, shut up said ron again ,HP1,True
1565, he wa almost a tall a the twin already and hi nose wa still pink where hi mother had rubbed it ,HP1,True
1566, gu who we just met on the train ,HP1,True
1567, harry leaned back quickly so they couldnt see him looking ,HP1,True
1568, you know that black haired boy who wa near u in the station ,HP1,True
1569, harry potted harry heard the little girl voice ,HP1,True
1570, oh mom can i go on the train and see him mom oh please ,HP1,True
1571, youve already seen him ginny and the poor boy isnt something you goggle at in a zoo ,HP1,True
1572, it really there like lightning ,HP1,True
1573, poor dear no wonder he wa alone i wondered ,HP1,True
1574, he wa ever so polite when he asked how to get onto the platform ,HP1,True
1575, never mind that do you think he remember what you know who look like ,HP1,True
1576, their mother suddenly became very stern ,HP1,True
1577, i forbid you to ask him fred ,HP1,True
1578, a though he need reminding of that on hi first day at school ,HP1,True
1579, all right keep your hair on ,HP1,True
1580, their mother said and the three boy clambered onto the train ,HP1,True
1581, they leaned out of the window for her to kis them good bye and their younger sister began to cry ,HP1,True
1582, dont ginny well send you load of owl ,HP1,True
1583, well send you a hogwart toilet seat ,HP1,True
1584, georg e\ only joking mom ,HP1,True
1585, the train began to move ,HP1,True
1586, harry saw the boys mother waving and their sister half laughing half crying running to keep up with the train until it gathered too much speed then she fell back and waved ,HP1,True
1587, harry watched the girl and her mother disappear a the train rounded the corner ,HP1,True
1588, house flashed past the window ,HP1,True
1589, harry felt a great leap of excitement ,HP1,True
1590, he didnt know what he wa going to but it had to be better than what he wa leaving behind ,HP1,True
1591, the door of the compartment slid open and the youngest redheaded boy came in ,HP1,True
1592, he asked pointing at the seat opposite harry ,HP1,True
1593, harry shook hi head and the boy sat down ,HP1,True
1594, he glanced at harry and then looked quickly out of the window pretending he hadnt looked ,HP1,True
1595, harry saw he still had a black mark on hi nose ,HP1,True
1596, listen were going down the middle of the train lee jordan got a giant tarantula down there ,HP1,True
1597, harry said the other twin did we introduce ourselves ,HP1,True
1598, and thi i ron our brother ,HP1,True
1599, bye said harry and ron ,HP1,True
1600, the twin slid the compartment door shut behind them ,HP1,True
1601, are you really harry potter ,HP1,True
1602, oh well i thought it might be one of fred and george joke said ron ,HP1,True
1603, and have you really got you know ,HP1,True
1604, he pointed at harry forehead ,HP1,True
1605, harry pulled back hi bang to show the lightning scar ,HP1,True
1606, so that where you know who  ,HP1,True
1607, ye said harry but i cant remember it ,HP1,True
1608, well i remember a lot of green light but nothing else ,HP1,True
1609, he sat and stared at harry for a few moment then a though he had suddenly realized what he wa doing he looked quickly out of the window again ,HP1,True
1610, are all your family wizards ,HP1,True
1611, asked harry who found ron just a interesting a ron found him ,HP1,True
1612, er ye i think so said ron ,HP1,True
1613, i think mom got a second cousin who an accountant but we never talk about him ,HP1,True
1614, so you must know load of magic already ,HP1,True
1615, the weasley were clearly one of those old wizarding familie the pale boy in diagon alley had talked about ,HP1,True
1616, i heard you went to live with muggle said ron ,HP1,True
1617, horrible well not all of them ,HP1,True
1618, my aunt and uncle and cousin are though ,HP1,True
1619, wish id had three wizard brother ,HP1,True
1620, for some reason he wa looking gloomy ,HP1,True
1621, im the sixth in our family to go to hogwart ,HP1,True
1622, you could say ive got a lot to live up to ,HP1,True
1623, bill and charlie have already left bill wa head boy and charlie wa captain of quidditch ,HP1,True
1624, fred and george m around a lot but they still get really good mark and everyone think theyre really funny ,HP1,True
1625, everyone expect me to do a well a the other but if i do it no big deal because they did it first ,HP1,True
1626, you never get anything new either with five brother ,HP1,True
1627, ive got bill old robe charlie old wand and percy old rat ,HP1,True
1628, ron reached inside hi jacket and pulled out a fat gray rat which wa asleep ,HP1,True
1629, hi name scabber and he usel he hardly ever wake up ,HP1,True
1630, percy got an owl from my dad for being made a prefect but they couldnt aff i mean i got scabber instead ,HP1,True
1631, he seemed to think hed said too much because he went back to staring out of the window ,HP1,True
1632, harry didnt think there wa anything wrong with not being able to afford an owl ,HP1,True
1633, after all hed never had any money in hi life until a month ago and he told ron so all about having to wear dudley old clothe and never getting proper birthday present ,HP1,True
1634, thi seemed to cheer ron up ,HP1,True
1635, and until hagrid told me i didnt know anything about being a wizard or about my parent or voldemort ron gasped ,HP1,True
1636, you said you know who name\ said ron sounding both shocked and impressed ,HP1,True
1637, id have thought you of all people im not trying to be brave or anything saying the name said harry i just never knew you shouldnt ,HP1,True
1638, ive got load to learn ,HP1,True
1639, i bet he added voicing for the first time something that had been worrying him a lot lately i bet im the worst in the clas ,HP1,True
1640, there load of people who come from muggle familie and they learn quick enough ,HP1,True
1641, while they had been talking the train had carried them out of london ,HP1,True
1642, now they were speeding past field full of cow and sheep ,HP1,True
1643, they were quiet for a time watching the field and lane flick past ,HP1,True
1644, around half past twelve there wa a great clattering outside in the corridor and a smiling dimpled woman slid back their door and said anything off the cart dears ,HP1,True
1645, harry who hadnt had any breakfast leapt to hi feet but ron ear went pink again and he muttered that hed brought sandwiche ,HP1,True
1646, harry went out into the corridor ,HP1,True
1647, he had never had any money for candy with the dursley and now that he had pocket rattling with gold and silver he wa ready to buy a many mar bar a he could carry but the woman didnt have mar bar ,HP1,True
